"Id","SalePrice"
2875,164283.868421053
2876,147805.631578947
2877,135970.631578947
2878,148236.421052632
2879,139383.894736842
2880,128859.210526316
2881,144385.684210526
2882,162305.263157895
2883,188929.078947368
2884,203932
2885,174114.210526316
2886,208919.921052632
2887,113834.210526316
2888,160282.552631579
2889,89818.4210526316
2890,102734.5
2891,165476.315789474
2892,86407.8947368421
2893,118552.631578947
2894,94200
2895,208474.078947368
2896,208488.289473684
2897,204900.131578947
2898,202129.078947368
2899,193623.421052632
2900,151003.605263158
2901,195714.605263158
2902,177725.868421053
2903,266916.157894737
2904,264583.578947368
2905,144581.157894737
2906,194306.052631579
2907,137643.894736842
2908,115156.578947368
2909,259049
2910,89502.6315789474
2911,123663.815789474
2912,138558.657894737
2913,124847.5
2914,98889.4736842105
2915,98152.6315789474
2916,125400.131578947
2917,157843.078947368
2918,95871.0526315789
2919,242261.026315789
